Data.Temperature.Avg Temp,Data.Temperature.Max Temp,Data.Temperature.Min Temp,Data.Wind.Direction,Data.Wind.Speed
50,67,33,22,4.44
50,65,35,10,2.28
48,67,27,9,3.27
49,58,38,24,6.7
44,56,31,27,4.31
48,60,36,30,5.82
48,60,36,30,5.82
67,77,57,20,4.37
75,81,69,7,6.28
65,77,52,10,4.38
63,74,52,9,6.35
77,82,72,5,7.52
75,81,68,11,4.37
69,80,58,12,4.4
65,74,55,13,5.77
64,76,51,12,4.48
72,81,62,21,3.57
69,78,60,14,5.24
73,80,66,10,5.42
58,71,45,10,2.05
54,68,41,16,3.5
57,67,48,18,8.24
55,69,40,12,3.42
56,70,41,16,5.41
57,68,46,14,5.65
74,82,66,21,2.2
76,83,67,16,3.32
76,85,66,4,7.11
75,84,66,9,5.3
74,81,66,20,4.68
53,65,41,13,3.48
53,62,43,12,2.51
47,63,29,9,3.12
49,58,39,27,8.15
47,61,33,21,5.45
49,60,36,21,5.12
49,60,36,20,6.37
47,59,35,21,6.35
48,60,35,20,5.28
51,64,37,16,3.74
45,56,33,26,7.14
48,58,37,23,5.71
45,56,34,25,6.3
46,59,33,20,7.25
50,62,37,20,7.04
45,57,33,21,8.37
47,62,31,25,6.04
45,60,30,25,7.7
49,61,37,19,7.87
49,63,34,22,7.92
48,66,29,24,7.4
50,63,36,13,5
49,63,34,22,4.17
52,64,39,17,6.82
47,58,35,17,4.9
50,61,38,20,1.2
48,61,35,21,4.67
52,63,41,19,3.42
51,65,35,18,3.68
63,71,54,7,4.91
64,72,55,3,7.32
67,72,61,8,7.17
61,71,51,8,4.97
62,72,51,18,4.05
41,52,29,27,5.42
38,47,28,25,6.74
43,54,31,27,5.95
49,61,36,25,4.65
47,58,35,31,5.15
47,55,38,27,8.01
43,53,34,29,9.97
46,59,33,27,8
47,57,36,25,7.98
45,56,33,26,8.14
47,57,37,26,9.1
45,55,33,27,8.32
47,58,36,26,8.67
45,56,34,0,0
48,57,39,26,9.64
46,55,36,27,7.58
47,57,36,27,11.54
45,58,31,26,6.65
49,59,39,26,7.62
46,57,34,25,11.48
45,58,32,26,6.75
57,70,44,12,5.04
55,69,41,11,2.54
62,71,54,18,5.32
60,72,47,17,2.31
59,71,46,17,3.65
60,73,45,16,3.2
56,70,42,25,4.67
49,64,34,14,4.37
50,62,39,19,5.9
50,62,37,19,6.64
49,60,37,23,5.68
51,62,40,9,5.37
47,62,32,19,4.67
53,63,41,18,4.64
52,64,39,23,9.1
43,60,25,19,2.2
49,63,34,22,10.54
47,60,33,19,7.44
47,60,33,21,6.54
51,64,38,20,12.71
47,61,32,18,6.25
45,60,31,27,2.2
42,53,30,17,1.74
50,65,34,21,6.22
41,53,28,23,0.5
47,60,33,21,6.9
47,61,32,20,5.98
46,60,31,26,7.52
47,67,26,25,3.94
47,60,34,18,6.28
49,69,28,20,5.07
45,63,26,26,8.77
48,66,30,25,7.97
46,66,25,17,6.7
48,67,29,19,3.7
68,79,56,21,1.32
61,76,45,9,3.02
55,71,39,21,0.72
50,69,30,12,3.05
43,56,29,26,4.61
60,60,60,23,35.36
48,59,36,30,6.62
50,60,39,24,7.2
51,63,40,8,2.35
47,64,33,24,9.21
54,67,40,22,4
42,52,30,26,3.98
41,52,31,28,6.9
46,55,36,25,11.7
41,52,29,18,4.07
47,57,37,26,7.2
53,61,44,25,8.22
47,57,35,26,10.57
42,55,30,22,6.5
50,62,37,27,6.11
56,62,50,18,6.65
50,64,35,23,3.94
50,64,36,20,4.67
51,64,37,21,2.94
49,64,35,19,2.88
51,63,39,18,6.32
45,62,27,23,6.37
43,59,27,24,10.28
47,59,34,23,7.74
46,59,32,24,9.4
44,59,28,24,6.24
46,57,35,25,7.41
49,58,39,25,8.7
46,57,34,21,4.4
46,57,34,22,6.6
46,56,35,25,7.75
45,56,33,25,7.68
45,57,34,24,7.2
53,67,39,14,6.28
56,65,46,23,6.71
53,66,39,9,5.54
55,66,45,22,4.81
57,64,50,17,5.47
46,64,28,23,2.4
55,62,46,18,1.97
55,65,45,25,0.8
49,57,39,15,2.17
56,64,49,13,4.98
51,66,36,18,2.91
53,62,45,14,2.94
46,59,34,28,5.65
49,58,40,25,7.95
47,59,35,29,4.15
49,59,39,29,7.08
46,58,34,25,5.3
45,55,35,25,4.87
46,59,33,26,4.78
82,86,76,8,2.78
46,58,35,29,6
53,66,39,14,3.21
55,65,44,14,6.42
54,66,40,17,3.11
54,66,41,18,3.22
46,62,30,23,6.94
47,64,30,25,6.21
49,66,31,23,7.72
49,67,31,26,8.41
47,60,34,27,6.81
48,63,33,25,1.81
55,68,41,15,3.87
50,64,36,25,3.87
49,62,35,26,2.81
52,64,39,19,2.8
57,68,46,11,3.94
54,67,41,24,3.68
52,66,38,16,0.65
59,66,50,22,5.78
51,64,37,17,6.44
64,72,56,10,4.8
65,71,57,23,1.62
66,73,57,8,7.42
70,74,66,29,7.4
57,67,46,12,6.15
65,72,58,13,5.3
70,76,63,5,7.58
50,66,34,18,7.97
63,71,56,14,4.58
63,70,55,18,5.78
65,71,58,21,4.34
57,68,47,6,5.34
62,70,55,23,5.31
69,73,65,2,10.18
68,74,60,3,6.87
54,64,43,12,6.27
58,65,51,14,5.78
61,69,53,15,5.08
66,72,59,13,5
67,74,58,9,5.65
63,70,55,20,4.96
58,67,49,22,6.87
53,65,40,15,1.3
52,64,38,20,5.62
41,51,31,22,6.51
49,62,35,18,2.18
50,60,39,20,5.67
49,61,36,24,4.47
52,64,38,20,5.62
49,58,38,30,6.37
53,63,42,24,6.31
47,58,35,8,4.32
50,59,41,24,5.05
53,61,45,16,3.18
54,59,49,15,6.01
55,62,48,15,4.67
48,56,40,10,7.21
51,62,40,26,2.82
47,58,35,23,4.98
48,61,35,17,2.98
44,58,29,31,2.42
49,62,35,18,3.18
47,58,36,26,8.7
49,61,36,24,7.11
46,57,35,21,5.6
50,59,40,22,9.54
46,64,27,21,7.45
47,62,30,27,7.52
47,61,32,23,0.8
41,59,24,21,6.98
49,67,30,19,1.57
56,70,41,26,3.7
55,71,39,20,4.05
59,74,45,23,4.31
57,73,41,25,3.64
25,29,21,19,5.58
41,46,35,27,4.27
11,17,5,10,9.48
3,9,-2,29,4.21
33,38,27,18,14.05
34,41,26,13,3.87
11,19,1,18,8.58
5,12,-1,10,2.21
6,12,0,21,1.27
60,60,60,30,3.4
30,35,24,4,4.75
22,27,17,25,9.51
30,37,23,16,2.04
23,30,16,4,5.95
37,42,32,28,6.17
18,24,10,25,9.25
34,40,28,25,8.11
14,16,10,15,15.44
2,10,-7,31,1.37
20,25,14,11,10.1
10,15,4,16,2.24
23,29,16,22,4.61
60,60,60,19,1.67
60,60,60,0,0
60,60,60,0,0
37,43,31,6,4.07
36,39,33,4,8.05
35,39,29,17,15.45
23,30,16,6,6.11
1,10,-7,16,2
13,21,4,12,8.12
30,37,23,6,2.98
55,76,33,17,3.02
56,71,40,17,6.24
68,79,55,12,3.11
66,82,51,15,5.78
47,64,29,16,4.55
56,73,39,17,4.78
54,68,40,21,5.54
57,69,45,0,0
59,72,46,26,2.37
46,66,25,26,5.75
55,64,45,20,3.43
52,60,44,0,0
56,68,44,18,3.72
57,64,50,20,4.48
64,74,53,26,1.54
64,73,55,22,2.65
53,61,44,25,6.01
51,61,42,13,2.27
53,63,43,21,3.31
56,67,46,20,4.31
65,73,57,28,3.08
57,62,51,20,6.7
53,63,45,15,11.82
57,70,43,20,2.42
55,67,43,23,4.48
56,67,45,20,4.97
33,55,10,22,4.11
47,63,30,14,3.5
38,59,17,19,3.88
42,59,28,16,7.2
44,58,29,11,2.9
47,67,26,16,3.41
50,59,41,25,7.17
46,58,34,28,6.02
49,62,36,28,7.14
49,62,36,28,7.14
62,73,51,23,4.07
73,79,65,17,6.01
59,74,42,26,2.62
58,73,42,24,2.84
75,78,70,3,9.05
73,80,66,17,4.6
65,75,55,25,5.51
62,74,50,23,4.74
60,76,43,27,3.2
67,76,58,21,4.61
65,75,55,28,6.42
70,78,62,24,7.27
57,73,41,30,2.51
54,70,37,28,2.95
56,69,43,29,6.64
55,73,36,23,2.81
56,73,38,30,3.8
58,72,44,24,3.45
74,80,67,21,2.75
79,83,73,6,13.11
79,85,72,5,16.92
78,83,73,4,14.45
78,83,72,5,17.55
44,52,36,20,5.67
44,51,37,14,3.18
40,54,26,17,7.04
45,55,36,22,9.5
47,58,36,24,9.2
47,58,36,24,7.22
49,60,37,20,8.51
45,56,33,23,9.04
50,61,38,24,9.25
51,65,35,24,4.67
46,57,34,23,10.05
47,59,35,22,8.8
47,57,35,24,5.35
43,55,31,25,9.5
48,60,35,23,9.77
44,54,33,25,9.78
42,54,30,27,10.31
43,55,30,21,8.64
47,62,33,24,7.91
50,66,32,25,8.95
45,61,28,25,10.2
50,66,33,21,6.87
52,67,36,21,8.01
53,67,37,24,9.98
48,61,33,22,8.32
52,64,39,23,2.22
50,64,36,22,7.7
53,66,38,21,6.55
52,67,38,25,5.05
61,75,45,20,3.27
61,75,47,15,4.21
62,73,51,19,4.91
60,76,44,23,5.12
58,74,42,14,3.11
45,53,37,17,5.95
43,49,36,17,5.5
47,57,38,19,5.15
49,63,34,27,6.91
48,61,34,25,5.41
50,57,42,20,8.64
46,53,39,21,8.77
43,55,31,24,7.42
47,57,36,23,10.08
46,57,35,24,10.57
44,53,35,23,9.7
42,52,31,25,8.17
46,56,36,24,10.15
38,44,32,0,0
46,54,37,24,10.71
43,50,35,19,7.41
35,41,28,16,7.41
31,39,23,13,6.85
40,47,33,21,8.95
41,50,31,21,9.77
36,45,26,21,8.14
56,72,40,21,5.51
56,71,39,17,3.22
60,73,46,26,3.92
57,74,40,28,2.9
58,74,41,20,4.01
57,74,39,28,3.61
55,71,40,22,3.92
50,66,34,24,5.67
51,63,39,21,8.45
52,64,39,21,10.05
51,64,38,21,8.71
52,66,38,21,8.6
49,64,34,23,8.58
53,64,41,24,7.15
38,46,31,16,4
33,42,24,22,3.14
33,40,25,22,7.47
37,46,27,17,4.21
36,46,26,22,7.27
41,51,31,22,6.88
38,46,30,16,5.94
41,50,30,27,4.1
36,42,29,19,2.24
40,50,29,23,5.84
38,45,30,24,1.24
44,56,31,25,8.77
45,60,30,28,7.45
41,53,29,26,9.07
39,54,23,15,6.97
46,58,33,25,9.27
40,56,22,14,6.92
38,53,22,23,9.05
37,52,23,26,7.8
39,56,21,20,9.47
39,56,23,18,7.45
59,69,49,23,4.08
52,65,39,10,4.72
45,59,33,18,6.58
41,57,23,17,3.91
46,59,32,23,3.3
60,60,60,15,17.5
48,61,35,27,6.87
50,59,40,26,8.28
49,61,35,26,3.57
51,67,34,26,10.38
54,72,35,17,4.6
42,54,31,23,5.84
42,52,32,27,5.71
45,54,35,22,8.55
41,53,29,20,2.22
50,60,38,27,8.05
53,60,46,26,9.17
46,57,35,25,6.4
44,55,32,24,5.65
47,63,31,31,6.7
55,63,47,28,5.75
52,68,36,26,2.82
52,66,38,23,5.31
52,67,37,26,3.01
52,66,37,19,2.61
54,66,42,26,4.68
35,46,24,25,8.02
34,45,23,24,9.52
36,44,29,25,11.62
35,44,26,26,10.54
35,45,24,24,5.95
45,55,33,22,9.17
49,59,38,22,10.67
47,60,33,18,7.31
48,60,36,22,10.87
46,57,35,21,9.45
47,57,35,23,8.8
43,56,31,21,7.52
53,72,34,23,10.4
55,70,40,24,10.51
56,71,39,25,6.75
57,70,42,21,8.08
51,56,46,14,5.74
35,45,25,12,3.52
49,55,42,16,6.14
48,55,40,26,3.07
44,53,35,15,4.41
50,54,44,14,8.91
40,51,29,16,4.67
50,55,44,20,7.17
47,60,34,27,5.92
49,58,39,22,11.18
47,59,35,30,6.68
51,61,40,27,7.57
45,57,33,22,6.01
45,56,34,19,4.54
44,55,32,23,5.54
82,87,76,10,2.6
49,58,40,21,6.88
52,68,36,21,2.68
56,70,44,25,3.45
55,71,38,26,2.85
53,69,36,25,2.84
35,44,25,20,9.21
36,45,25,24,9.95
38,47,28,20,10.07
37,50,23,26,8.87
37,47,26,21,9.84
46,61,31,27,3.48
53,69,37,19,3.18
52,66,36,25,5.28
48,63,33,25,3.7
51,65,36,21,2.74
56,70,43,25,4.78
55,69,39,23,4.82
50,64,35,21,0.91
59,73,44,21,9.27
54,71,37,24,11.48
63,78,47,20,6.9
64,77,50,25,2.7
63,76,49,15,4.91
69,79,59,26,6.34
57,73,40,24,8.12
63,76,49,24,6.2
67,80,53,12,7.35
52,72,31,25,9.84
62,75,49,23,7.55
62,75,48,24,9.11
62,75,49,20,4.68
58,72,43,15,4.72
62,75,49,23,8.14
69,76,61,16,7.45
65,77,52,23,5.12
54,71,36,25,9.72
58,72,43,17,8.08
59,75,42,21,7.17
63,76,49,16,5.82
64,79,49,13,5.51
60,75,45,23,8.51
57,72,41,24,9.72
49,60,37,19,7.82
50,64,35,19,6.5
45,54,36,26,3.15
48,62,33,19,2.3
52,63,40,23,4.08
48,61,35,29,5.17
50,64,35,19,6.5
49,59,39,24,7.18
52,63,41,26,6.61
38,43,32,10,5.48
42,49,34,26,5.72
45,52,38,20,3.85
46,52,39,12,4
49,54,44,16,7.35
40,44,35,14,8.18
42,52,32,27,3
45,56,33,24,5.3
47,59,34,20,3.12
41,55,26,26,3.5
49,63,35,20,3.81
44,53,35,24,6.42
44,55,33,24,7.31
43,53,33,25,7.24
46,54,38,24,9.24
41,54,28,19,13.68
42,56,28,22,9.7
33,44,21,24,2.22
40,51,28,20,15.61
33,44,21,24,3.52
51,65,36,24,3.55
49,64,34,15,4.48
57,73,41,14,4.17
55,73,36,22,2.84
19,24,14,3,3.92
40,46,34,11,8.22
5,12,-1,8,8.88
-11,-5,-17,34,5.25
36,41,30,26,11.97
28,37,20,9,1.42
-1,3,-6,13,12.22
-5,0,-12,7,1.42
-11,-2,-20,33,1.25
60,60,60,23,3.22
30,37,22,7,4.14
20,27,12,29,9.45
30,34,26,11,4.94
19,27,11,4,7.84
39,45,34,13,7.54
20,28,10,25,8.05
38,43,32,22,10.1
2,6,-2,10,7.08
-6,1,-15,27,1.06
2,11,-7,2,5.34
-14,-7,-21,15,1.28
15,22,7,22,4.78
60,60,60,19,1.88
60,60,60,0,0
60,60,60,27,13.4
41,44,37,10,9.42
31,34,28,10,7.84
34,39,28,15,11.02
16,23,8,11,4.17
-6,1,-14,12,2.92
7,12,1,11,8.27
31,38,24,8,4.35
50,68,32,17,4.68
48,60,35,13,7.04
62,72,52,18,3.28
61,73,48,18,5.44
41,55,26,22,5.3
50,61,38,13,5.77
46,56,36,18,6.62
49,56,41,0,0
52,62,41,28,2.07
40,58,22,28,3.4
51,59,43,18,2.9
51,57,45,0,0
51,60,40,15,3.05
53,60,46,18,2.95
60,69,50,28,2.64
60,69,51,21,3.71
47,55,39,23,3.54
46,53,39,19,1.84
48,57,40,19,2
52,61,43,17,3.77
61,68,53,28,3.81
54,59,48,22,5.52
45,52,38,19,10.88
54,67,41,29,2.91
51,62,39,22,4.17
51,59,41,21,3.64
29,46,11,23,4.7
40,53,27,18,7.17
32,44,19,21,4.4
41,54,28,24,7.27
40,50,30,21,4.28
42,57,27,26,5.35
42,48,36,27,9.17
36,42,30,27,7.52
43,51,34,27,8.75
43,51,34,27,8.75
64,76,51,13,3.68
73,80,65,10,8.75
60,77,43,18,2.5
58,73,44,16,3.31
74,79,69,3,8.5
73,80,65,9,6.62
65,78,52,13,5.07
60,72,46,21,4.55
57,75,39,19,3.42
68,79,56,17,4.07
65,78,52,19,4.81
71,79,62,14,8.51
56,72,39,19,2.25
53,68,37,19,2.92
54,66,42,21,7.07
53,70,35,21,1.94
54,71,36,22,3.51
57,72,43,18,3.82
73,79,67,23,2.55
77,81,72,6,14.27
77,84,70,6,17.3
78,82,73,4,14.44
77,80,73,7,19.22
42,51,33,18,8.75
41,47,35,12,3.2
37,47,27,19,7.7
37,43,30,17,7.1
38,45,31,20,7.12
39,45,33,19,7.34
40,47,33,19,8.67
37,42,31,17,7.15
42,47,35,19,8.57
43,50,35,19,3.54
36,42,30,20,7.44
39,46,32,22,7.35
41,42,33,0,0
36,43,29,20,8.75
42,48,35,20,8.94
35,40,30,17,8.45
40,48,31,18,7.47
35,42,28,20,8.35
43,53,33,18,9.27
47,61,32,24,9.17
41,55,26,24,10.11
49,62,34,19,6.27
47,57,37,19,8.3
49,61,37,22,9.55
39,46,32,22,6.2
43,52,33,22,1.48
41,50,31,22,4.62
44,52,35,18,4.6
44,53,34,13,4
58,73,43,11,3.61
60,72,47,10,5.78
60,71,49,7,4.28
56,67,45,14,5.34
56,72,39,17,2.48
35,39,30,22,6.5
32,35,29,18,6.62
35,40,29,26,7.57
41,51,31,23,6.15
42,52,31,25,6.21
39,44,34,30,10.42
34,38,29,26,10.58
33,39,26,23,5.47
37,43,31,22,7
34,40,28,24,6.92
36,40,32,20,6.94
32,35,28,24,5.78
35,41,29,24,7.24
28,33,21,0,0
38,42,33,21,6.72
31,35,27,14,5.35
31,34,28,17,7.41
29,34,23,14,4.62
34,39,30,19,7.37
34,38,28,21,9.35
31,35,27,17,5.05
50,62,37,10,5.4
50,64,35,22,3.57
58,71,44,14,3.65
54,72,36,23,2.37
52,68,36,14,4.05
52,70,34,22,2.91
48,62,34,20,3.88
43,51,34,20,4.48
42,50,34,17,7.51
46,54,37,19,10.04
42,52,32,18,7.94
44,52,36,19,10.1
44,54,34,19,8.14
43,50,36,19,7.28
41,49,32,24,9.98
30,42,19,22,2.21
35,46,24,23,10.47
34,44,23,19,5.35
34,43,25,20,6.37
39,50,28,21,13.65
36,48,23,18,6.98
39,50,27,24,3.67
35,44,26,20,3.02
37,49,25,21,6.74
35,44,25,27,2.01
38,48,28,18,7.8
41,50,32,18,7.24
36,46,27,19,7.42
37,51,22,26,4.48
41,49,34,18,8.75
38,52,23,26,5.98
37,50,23,26,9.5
35,47,23,22,5.05
32,46,18,20,8.81
33,44,23,22,5.67
54,63,44,15,3.4
46,59,33,17,5.42
39,51,27,25,3.57
36,47,25,16,4.58
35,40,30,31,7.32
60,60,60,27,27.3
42,52,32,29,8.07
43,49,37,26,9.92
44,53,35,15,5.32
44,57,31,25,12.21
49,62,35,24,6.54
35,40,30,24,8.11
31,34,27,27,7.62
36,40,32,23,7.85
34,39,29,21,3.64
42,48,36,28,9.7
45,48,41,23,12.72
37,40,33,23,7.92
33,36,30,24,7.92
45,58,32,27,5.77
51,59,43,25,3.75
49,63,34,20,3.51
47,60,34,28,3.81
48,61,34,26,2.48
48,62,34,26,2
50,64,35,21,3.54
33,43,22,14,5.1
34,44,24,19,7.72
35,39,30,19,9.2
34,39,29,20,8.3
33,41,24,18,4.45
37,42,31,24,7.05
39,44,33,23,8.08
38,44,31,22,6.38
37,44,31,21,7.27
35,41,29,23,6.88
35,41,29,23,6.67
36,41,30,23,7.28
51,66,35,23,9.61
51,65,37,22,10.65
50,64,36,21,8.01
49,60,37,20,9.38
50,54,45,16,6.01
34,43,25,14,4.67
47,53,41,18,9.37
46,53,39,21,4.58
45,52,38,17,8
49,53,44,16,8.77
39,49,28,20,6.57
48,53,43,18,8.87
40,47,32,26,6.84
39,43,35,23,8.71
41,48,33,28,8.44
44,50,37,26,8.47
37,44,31,23,6.2
37,40,33,25,5.92
39,44,33,25,7.37
81,85,76,13,5.65
40,46,34,22,8.72
50,65,36,17,1.88
56,71,42,18,4.48
52,68,36,22,2.2
52,64,39,19,3.14
32,40,24,17,4.82
33,41,25,16,6.54
34,43,25,10,5.14
36,50,22,25,7.04
35,42,27,18,6.45
42,56,28,21,1.5
48,61,34,20,2.8
44,53,34,18,4.74
44,55,32,15,3.68
46,57,34,11,2.32
50,59,41,18,4.78
47,57,36,17,4.07
47,59,34,16,0.5
58,68,47,23,9.04
50,64,35,24,10.11
61,74,47,14,6.61
63,73,52,17,2.02
62,74,49,10,6.62
73,82,64,12,7.27
55,69,42,19,4.85
62,73,51,14,7.01
70,80,60,10,9.85
46,61,30,25,9.84
60,69,50,15,8.95
60,70,49,15,9.11
62,71,53,18,6.14
54,65,43,19,6.81
60,70,49,20,8.85
69,76,62,12,7.67
65,75,54,13,5.34
52,66,38,22,9.22
56,67,45,20,7.51
59,70,47,17,7.5
64,74,53,15,5.8
64,77,52,9,6.61
57,67,47,19,8.05
55,67,42,17,8.61
43,51,35,20,5.04
45,56,34,26,5.65
34,36,31,22,6.41
42,56,28,25,1.98
47,55,38,23,4.74
43,55,30,23,4.41
45,56,34,26,5.65
43,52,34,24,6.85
46,52,38,21,6.08
39,45,32,11,3.45
42,48,35,27,4.72
44,49,38,19,6.48
44,50,38,16,4.12
47,50,43,19,7.07
41,46,35,17,8.7
42,51,32,22,2.8
40,48,31,25,5.45
40,49,31,18,2.15
36,44,27,26,2.67
41,49,32,19,2.97
36,41,30,20,6.12
38,44,31,21,5.81
36,40,30,17,5.8
38,43,32,22,6.68
37,46,27,23,13
37,48,25,27,10.82
29,37,20,26,2.12
31,39,22,24,11.64
33,44,22,30,3.08
47,56,38,19,3.75
46,54,37,18,3.27
56,66,46,13,6.77
52,62,41,19,5.27
15,19,10,18,9.25
39,44,34,16,7.85
-8,-1,-15,22,7.87
-27,-19,-35,17,1.32
30,34,24,27,14.95
27,32,20,6,2.87
-9,-3,-16,21,5.4
-15,-9,-21,14,1.22
1,9,-8,33,5.52
60,60,60,18,8.55
20,25,15,10,5.27
2,5,0,33,15.27
35,39,30,15,12.92
11,19,1,12,5.32
37,41,33,15,9.65
-4,6,-15,34,9.42
25,29,21,28,21.42
-7,-2,-12,6,6.4
-19,-11,-26,29,2.87
-1,5,-9,21,6.75
-9,-5,-14,31,7.53
11,16,6,14,1.87
60,60,60,16,5.12
60,60,60,0,0
60,60,60,18,17.9
39,42,35,15,11.52
33,37,27,15,6.45
29,38,20,23,14.12
14,19,9,10,5.95
-18,-10,-26,20,1.9
60,60,60,9,6.47
-6,3,-15,22,7.82
60,60,60,12,10.87
34,39,28,9,5.1
44,59,27,13,3.87
42,54,29,5,6.72
54,65,42,15,1.5
50,64,35,19,1.97
32,46,18,24,4.92
47,57,36,16,3.85
42,51,32,15,3.72
47,54,40,0,0
47,56,38,13,0.82
40,58,20,34,8.2
51,63,39,9,2.4
45,54,36,0,0
46,55,36,27,0.95
51,61,42,12,2.95
56,67,45,19,1.72
57,66,47,19,2.52
49,59,39,33,7.32
50,60,40,26,5.92
47,58,36,23,6.32
50,61,38,23,2.65
57,66,48,28,2.65
53,60,45,30,7.92
46,56,36,20,14.52
52,65,38,18,1.5
51,63,39,16,6.97
48,60,35,22,5.7
14,30,-2,26,1.92
27,39,14,10,2.5
20,31,9,14,1.77
28,42,13,18,4.6
29,39,19,7,1.62
28,43,14,19,0.82
44,51,37,29,8.95
40,49,32,30,8.62
46,53,39,29,10.3
46,53,39,29,10.3
65,76,54,19,4.9
76,81,72,9,9.5
60,74,46,21,4.4
57,71,43,19,5.4
78,82,75,6,8.42
78,82,73,8,7.92
69,80,58,10,6.47
61,70,52,14,6.55
59,71,46,22,6.5
71,80,61,11,4.85
71,80,61,19,6.95
77,81,72,9,9.55
54,66,42,19,3.77
48,57,38,18,5.25
49,56,41,26,8.52
50,60,39,18,3.87
50,60,39,18,5.57
55,66,44,18,6.05
71,76,65,23,3.02
75,80,69,12,5.42
75,81,67,14,5.12
75,81,69,10,4.35
75,81,68,17,8
34,42,27,18,3.8
39,46,32,21,5.9
30,34,25,21,12.4
34,37,31,25,7.1
37,39,34,23,6.57
36,38,34,17,4.97
36,40,30,21,5.1
34,37,31,25,7
38,41,34,19,5.2
39,46,30,19,2.82
36,39,33,22,8.62
37,40,34,24,8.02
35,37,32,22,7.05
34,37,31,23,7.7
37,40,34,24,6.97
33,35,30,24,8.07
34,41,28,23,5.95
34,36,31,23,7.47
34,43,24,17,4.45
36,48,22,11,3.05
30,45,16,24,6.07
39,51,27,11,3.6
35,46,24,15,2.6
41,51,29,11,3.8
38,42,34,24,5.77
39,45,33,18,1.32
40,46,34,18,4.57
43,48,37,27,5.35
40,48,31,17,3.6
55,64,46,6,6.67
54,60,47,5,8.65
58,65,52,5,8.27
50,58,41,9,5.15
56,66,46,4,4.57
33,39,26,22,5.67
27,31,22,26,6.9
40,47,32,31,7.17
46,52,39,27,10.15
45,54,35,29,6.8
43,48,36,28,12.4
39,46,32,29,12.85
37,42,31,28,11.22
37,41,34,25,5.92
37,40,33,23,9.42
35,39,32,23,8.1
35,38,33,23,6.97
34,37,32,24,8.52
36,38,34,23,8.47
29,32,27,0,0
38,40,35,24,7.82
35,38,31,25,6.3
29,31,26,25,7.32
26,29,22,24,5.9
33,35,30,24,7.07
32,33,30,24,8.77
30,33,28,24,7.15
47,55,39,10,4.42
47,56,37,9,3.75
58,67,48,4,6.75
52,62,42,12,2.97
50,59,40,5,4.02
49,59,40,11,3.3
45,54,35,8,2.77
40,47,32,18,3.45
37,44,28,23,4.8
36,46,26,15,5.02
36,45,26,22,4.47
40,50,30,17,5.22
33,43,23,23,3.67
38,45,31,23,4.07
36,43,28,25,10.92
25,33,17,28,3.67
28,36,19,27,14.87
28,36,20,21,10
29,38,20,20,6.12
31,39,23,22,12.67
30,39,20,24,10.07
33,41,26,26,5.77
33,37,28,19,3.85
28,40,16,20,4.8
32,36,26,22,1.02
32,42,22,26,5.22
31,39,23,24,3.87
31,38,23,24,6.8
31,47,16,26,4.67
34,39,28,24,4.87
29,45,12,29,5.17
30,43,16,27,8.4
31,43,18,27,5.95
24,39,9,26,5.62
23,36,10,20,3.95
49,57,40,22,6.17
43,55,31,5,9.72
37,49,24,19,2.57
29,42,16,22,2.97
39,48,29,29,7.22
17,23,12,29,40.85
46,54,38,29,10.32
46,51,39,29,12.52
38,47,28,20,6.4
33,44,21,13,5.22
39,50,27,24,5.45
39,44,32,28,8.7
34,38,30,29,9.47
39,43,35,21,12.32
39,44,33,27,5.55
43,50,35,30,10.87
47,52,43,30,13.6
39,44,33,23,10.05
38,43,33,20,11.07
43,50,36,29,8.52
54,59,49,24,4.6
46,55,37,16,3.77
45,53,37,25,4.47
46,53,38,16,3.42
47,56,38,24,2.7
52,60,43,24,6.27
24,31,17,22,5.47
23,29,17,23,6.67
30,33,26,26,10.2
31,33,27,27,9.62
27,33,20,19,3.65
37,39,34,23,9.7
38,42,35,23,10.4
37,40,34,24,8.65
36,39,33,23,8.92
35,37,32,22,8.92
36,39,33,22,8.87
36,39,33,22,9.82
39,52,26,12,3.7
45,55,34,15,5.87
42,53,29,13,4.2
46,57,34,13,1.8
47,52,42,21,5.7
28,40,15,21,3.05
42,48,34,18,5.05
41,45,35,19,0.97
39,46,32,23,12.02
44,48,39,20,4.22
33,43,22,25,2.9
44,48,39,19,6.65
43,50,36,29,8.75
39,43,36,23,11.1
46,50,41,28,9.9
47,53,41,29,11.52
39,42,35,22,8.15
41,46,36,28,9
44,49,39,29,9.27
82,87,76,9,2.95
43,50,34,29,9.05
47,56,38,15,4.95
54,64,43,17,6.17
49,58,40,21,4.52
47,55,38,14,3.07
29,35,23,27,8.17
31,36,26,26,7.6
28,34,21,23,4.27
30,43,18,14,2.82
33,37,28,26,8.1
39,48,30,15,3.6
44,52,36,16,2.17
40,48,31,19,3.05
38,46,30,18,4.35
42,49,35,12,4.75
46,55,37,17,3.85
43,51,35,19,3.72
43,51,34,14,1
48,55,41,18,8.65
38,48,27,17,5.42
52,60,43,14,8.6
53,59,46,22,2.17
55,61,49,4,10.07
70,78,62,17,8.55
45,54,36,17,5.05
52,59,46,6,8.8
65,70,58,5,13.8
35,47,23,16,4.87
53,60,45,9,7.77
52,60,43,17,8.15
55,60,48,23,7.27
46,57,34,11,5.17
53,60,45,16,7.67
62,67,57,13,13.32
57,61,51,5,9.47
41,50,33,9,6.87
46,53,38,7,8.27
48,56,40,8,7.65
53,59,47,5,8.12
